QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,49
-0.006905821,-0.500871382,-0.695870345,-0.160326011,-1.503927396,-0.713956045,0.213552585,0.068287695,0.91016935,0.68963488,0.409922769,0.558506033,0.973678141,1.390650191,0.321068118,-0.526474123,-0.517335852,-0.528831524,-0.127939906,0.067164453,-0.333651483,-0.08134685,0.162012024,0.342051897,-0.400780515,0.187314657,0.790578611,0.668399879,0.779739553,0.272644911,-0.084442837,-0.307160636,0.083157465,-0.881308089,0.135797406,-0.567816261,0.286107694,-0.547050081,0.050196426,-0.137691952,-0.651288327,1.173735815,-0.305560397,0.414079418,-0.926983736,-1.155250335,-0.565446078,-0.860647789,-0.707671486,1
-0.656871079,-0.809759074,-0.638841137,-0.326525763,-1.558476165,-0.698067056,-0.032627644,0.068287695,0.413761271,0.379244791,0.076621613,0.536609087,0.62272138,1.388138648,0.318556345,-0.526522464,-0.510199077,-0.538143586,-0.181956285,-0.08084696,-0.267424595,-0.079655318,-0.103962163,-0.238080189,-0.515296918,-0.053224075,0.640142195,0.558319948,0.611466098,-0.393311353,-0.327468076,-0.508494469,-1.05130929,-0.012159734,0.269356175,-0.536466906,0.286107694,-0.702916406,0.252080921,-0.129224114,-0.702649105,1.075714483,-0.329038405,0.312240527,-0.83253092,-0.903645928,-0.546811596,-0.806068668,-0.721330124,-1
-0.624853086,-0.722741248,-0.601020251,-0.238980501,-1.469555214,-0.68193006,-0.029345094,0.750839775,0.693366373,0.559399575,0.187015196,0.544491988,-0.614933638,1.388754718,0.475773781,-0.519174579,-0.505917012,-0.523459181,-0.136562239,0.33499463,-0.235533459,-0.070859355,-0.020574369,0.069615527,-0.400780515,-0.002635743,0.812283545,0.478125903,1.043787051,-0.178090705,-0.255638534,-0.708412007,-0.841802812,-0.221916935,0.444715779,-0.485598141,1.010666724,-0.702916406,-0.353572565,-0.124771952,-0.72240325,1.261918925,-0.352786275,-0.210404344,-0.791301516,-0.889395274,-0.546279182,-0.787981402,-0.699866551,-1
-0.350172409,-0.583558479,-0.482032597,-0.141374177,-1.170998422,-0.714300462,0.224162849,0.750839775,0.572905664,0.528732224,0.291244669,0.565513056,0.03416087,1.390617952,0.370146186,-0.521059892,-0.507344367,-0.512189199,-0.107144868,0.532343181,-0.224199328,-0.068829517,0.240079736,0.418383776,-0.343522314,0.22901585,0.916157795,0.260654109,1.501302917,0.469588206,-0.148460575,-0.338644466,-0.509342762,-0.191442106,0.488045914,-0.476725682,0.286107694,-0.080011777,-0.353572565,-0.138914114,-0.734255737,1.378190372,-0.376534145,-0.123937362,-0.732580849,-0.83680828,-0.588286628,-0.768148872,-0.707671486,-1
0.082576043,-0.336595299,-0.510973979,-0.091334626,-1.25536928,-0.716539537,-0.00117079,0.750839775,0.40894649,0.522369233,-0.04881476,0.581278857,0.142832586,1.390992613,0.397828534,-0.536142394,-0.543979812,-0.5239606,-0.183731472,0.616921131,-0.208309319,-0.071197661,0.287063827,0.307953525,-0.343522314,0.300112966,0.660398053,-0.124187705,1.44514639,0.585450534,-0.241460108,-0.462520594,0.096060295,-0.058773978,0.414639568,-0.482640655,0.286107694,-0.080011777,-0.353572565,-0.149651682,-0.704624519,1.400392959,-0.400821739,0.100876792,-0.687853193,-0.813619915,-0.660428694,-0.764499687,-0.747671782,-1
0.249238122,-0.262085844,-0.511357781,-0.226131529,-1.081636859,-0.6024108,-0.225078675,0.750839775,0.423670809,0.507345273,-0.2089605,0.590913513,0.648390814,1.391236489,0.311844625,-0.552747648,-0.584421537,-0.546357302,-0.319913611,0.017827316,-0.164935893,-0.063416617,0.291218272,0.110676035,-0.286264113,0.328532281,0.208161397,-0.557077487,1.05789351,0.636163673,-0.349927015,-0.495064905,0.278597666,0.022647455,0.256866901,-0.5376499,0.286107694,-0.080011777,-0.959226051,-0.141445736,-0.607829207,1.177731249,-0.425109333,0.214244614,-0.570161985,-0.457989785,-0.775855998,-0.763547725,-0.794501396,1
-0.386066265,-0.649631737,-0.531293662,-0.476467161,-0.881393492,-0.619432751,-0.314915928,0.750839775,0.040229775,0.223687489,-0.38779005,0.556754278,-0.453354571,1.387278617,0.334549457,-0.567564273,-0.629621113,-0.582340063,-0.529892776,-0.271147348,-0.068929129,-0.037028727,-0.089974533,-0.258151604,-0.17174771,0.020412224,-0.504489881,-0.951126188,0.112555869,0.134624267,-0.445387266,-0.876190636,-0.621224504,0.466769378,0.384053591,-0.573731234,0.286107694,-0.080011777,-0.837962097,-0.084964383,-0.449796044,1.00947619,-0.449936652,-0.183503505,-0.562915605,-0.587865414,-0.950913645,-0.76703825,-0.734988761,-1
0.510100507,-0.232893753,-0.578983191,-0.435452941,-0.253799081,-0.554311524,-0.388563317,0.750839775,0.125680458,0.357097378,-0.369334331,0.546243744,1.046473649,1.387018058,0.424544453,-0.571455752,-0.619153843,-0.600534399,-0.676472435,-0.08084696,0.019928983,0.01879181,-0.202204342,-0.586512635,-0.114489508,-0.105667965,-0.890060109,-1.139905114,-0.427300851,0.082307752,-0.529051693,-0.474076265,0.263882909,0.5111795,0.029256251,-0.664821813,0.286107694,-0.080011777,-0.353572565,-0.011372759,-0.258180834,0.844331555,-0.474763971,-0.392945752,-0.512940569,-0.378379271,-1.140027015,-0.765292988,-0.82864799,1
-0.463246479,-0.703053238,-0.630410708,-0.731836385,-0.169083586,-0.433784385,-0.387325453,0.068287695,0.171726301,0.280171827,-0.427692024,0.494566951,-0.160273753,1.38009582,0.188494069,-0.579528757,-0.602025583,-0.624196587,-0.850187082,-0.327532648,0.089156082,0.09694056,-0.779702177,-1.138384516,-0.057231307,-0.680109225,-1.423231022,-1.205425527,-1.401223171,-0.930884225,-0.581625138,-0.809795335,-0.910579757,1.251378106,-0.336501063,-0.683749725,0.286107694,0.293955269,-0.171676633,0.049822648,-0.072491868,0.480626704,-0.499051565,-1.109660962,-0.462965534,-0.536196018,-1.331536247,-0.765768969,-0.878404455,1
0.083250106,-0.339550676,-0.597250384,-0.660290515,0.055572362,0.144527765,-0.285827963,-0.614264385,0.326904333,0.318626306,-0.33413499,0.472670005,0.622051072,1.379767022,0.248458038,-0.55136992,-0.575381622,-0.600032981,-0.812654574,-0.567170174,0.212498105,0.202153814,-0.937421672,-1.478174885,0.057285096,-0.825721588,-1.36817058,-1.002733077,-1.528515007,-1.025608052,-0.526200384,-0.679556324,-0.169005596,1.310596202,-0.182806526,-0.638795933,0.286107694,0.089871304,0.050196426,0.171340489,0.079615051,0.415385122,-0.523069297,-1.042408864,-0.470211914,-0.331847918,-1.489183964,-0.786077479,-0.682305445,-1
